LIMIT_SET_SCHEDULE_ID,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,MONITORING_PERIOD_END_DATE,REPORTED_EXCURSION_NMBR,DMR_VALUE_STANDARD_UNITS,EXCEEDENCE_PCT,VIOLATION_CODE,MONITORING_PERIOD_END_DATE_NUMERIC,EXTERNAL_PERMIT_NMBR,PERM_FEATURE_ID,PERM_FEATURE_NMBR,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_NAME,DMR_COMMENT_TEXT,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,PARAMETER_CODE,MONITORING_LOCATION_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,LIMIT_VALUE_STANDARD_UNITS,STATISTICAL_BASE_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,LIMIT_TYPE_CODE,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,ALL_MONTHS_LIMIT,LIMIT_SEASON_ID,LIMIT_BEGIN_DATE_NUMERIC,LIMIT_END_DATE_NUMERIC,STANDARD_UNIT_BASE,DMR_VALUE_BASE_UNITS,LIMIT_VALUE_BASE_UNITS,_DATA_SOURCE,location,PARAMETER_DESC,calculated_method,qualifier,facility_name,facility_place_id
3600817160,3609889973,C,2021-04-30,,0.003499999999999999,,,2021.4155251141551,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.003499999999999999,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-05-31,,0.011999999999999997,,,2021.501598173516,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.011999999999999997,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-06-30,,0.002999999999999999,,,2021.5821917808219,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.002999999999999999,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-07-31,,0.004099999999999999,,,2021.6682648401825,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.004099999999999999,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-08-31,,0.0042,,,2021.751598173516,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.0042,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-09-30,,0.004899999999999999,,,2021.8321917808219,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.004899999999999999,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-10-31,,0.006499999999999999,,,2021.9182648401825,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.006499999999999999,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-11-30,,0.006199999999999999,,,2021.9988584474886,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.006199999999999999,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2021-12-31,,0.007599999999999998,,,2022.0849315068492,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.007599999999999998,0.014999999999999998,DMR,,,,,,
3600817160,3609889973,C,2022-01-31,,0.004699999999999999,,,2022.1682648401825,CA0077895,3600534899,EFF1,3600585630,A,DISCHARGE 001 / MONTHLY,"Total Coliform 30-day Max: If highest value is greater than 23 MPN/100mL, report second highest value. Otherwise, report highest value.",3605790607,2021-04-01,2026-03-31,630,1,15.0,19,mg/L,19,milligram/liter,0.014999999999999998,WA,AVG,<=,ENF,CA,01/30,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2021.3360730593606,2026.3349315068492,kg/m³,0.004699999999999999,0.014999999999999998,DMR,,,,,,
