LIMIT_SET_SCHEDULE_ID,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,MONITORING_PERIOD_END_DATE,REPORTED_EXCURSION_NMBR,DMR_VALUE_STANDARD_UNITS,EXCEEDENCE_PCT,VIOLATION_CODE,MONITORING_PERIOD_END_DATE_NUMERIC,EXTERNAL_PERMIT_NMBR,PERM_FEATURE_ID,PERM_FEATURE_NMBR,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_NAME,DMR_COMMENT_TEXT,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,PARAMETER_CODE,MONITORING_LOCATION_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,LIMIT_VALUE_STANDARD_UNITS,STATISTICAL_BASE_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,LIMIT_TYPE_CODE,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,ALL_MONTHS_LIMIT,LIMIT_SEASON_ID,LIMIT_BEGIN_DATE_NUMERIC,LIMIT_END_DATE_NUMERIC,STANDARD_UNIT_BASE,DMR_VALUE_BASE_UNITS,LIMIT_VALUE_BASE_UNITS,_DATA_SOURCE,location,PARAMETER_DESC,calculated_method,qualifier,facility_name,facility_place_id
1200022227,1200685817,C,2014-10-31,0.0,7.14,,,2014.9182648401825,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,7.14,6.5,DMR,,,,,,
1200022227,1200685817,C,2014-11-30,,6.74,,,2014.9988584474886,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,6.74,6.5,DMR,,,,,,
1200022227,1200685817,C,2014-12-31,0.0,7.16,,,2015.0849315068492,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,7.16,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-01-31,,7.08,,,2015.1682648401825,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,7.08,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-02-28,0.0,7.06,,,2015.2433789954339,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,7.06,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-03-31,0.0,6.89,,,2015.3349315068492,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,6.89,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-04-30,,6.96,,,2015.4155251141551,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,6.96,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-05-31,,6.84,,,2015.501598173516,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,6.84,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-06-30,,6.96,,,2015.5821917808219,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,6.96,6.5,DMR,,,,,,
1200022227,1200685817,C,2015-07-31,,7.02,,,2015.6682648401825,CA0105619,1200006733,EFF1,1200011113,A,DISCHARGE 001/MONTHLY,REPORT DATA FOR TERTIARY TREATED DISCHARGES ONLY. DO NOT INCLUDE DATAFROM SECONDARY TREATED DISCHARGESDURING 20:1 DILUTION EVENTS.,1200137163,2007-02-02,2012-02-02,400,1,6.5,12,SU,12,dimensionless,6.5,ME,MIN,>=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2007.1721461187215,2012.1721461187215,dimensionless,7.02,6.5,DMR,,,,,,
