LIMIT_SET_SCHEDULE_ID,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,MONITORING_PERIOD_END_DATE,REPORTED_EXCURSION_NMBR,DMR_VALUE_STANDARD_UNITS,EXCEEDENCE_PCT,VIOLATION_CODE,MONITORING_PERIOD_END_DATE_NUMERIC,EXTERNAL_PERMIT_NMBR,PERM_FEATURE_ID,PERM_FEATURE_NMBR,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_NAME,DMR_COMMENT_TEXT,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,PARAMETER_CODE,MONITORING_LOCATION_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,LIMIT_VALUE_STANDARD_UNITS,STATISTICAL_BASE_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,LIMIT_TYPE_CODE,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,ALL_MONTHS_LIMIT,LIMIT_SEASON_ID,LIMIT_BEGIN_DATE_NUMERIC,LIMIT_END_DATE_NUMERIC,STANDARD_UNIT_BASE,LIMIT_BASE_UNIT_DESC,DMR_VALUE_BASE_UNITS,LIMIT_VALUE_BASE_UNITS,_DATA_SOURCE,location,PARAMETER_DESC,calculated_method,qualifier,facility_name,facility_place_id,group_key
1800051808,1800537080,C,2014-10-31T00:00:00Z,0,9.963241200000001e-30,NA,NA,2014.9182648401825,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,9.963241200000001e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2014-11-30T00:00:00Z,0,1.16237814e-29,NA,NA,2014.9988584474886,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,1.16237814e-29,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2014-12-31T00:00:00Z,0,9.63113316e-30,NA,NA,2015.0849315068492,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,9.63113316e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2015-01-31T00:00:00Z,0,1.16237814e-29,NA,NA,2015.1682648401825,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,1.16237814e-29,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2015-02-28T00:00:00Z,0,1.16237814e-29,NA,NA,2015.2433789954339,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,1.16237814e-29,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2015-03-31T00:00:00Z,0,1.16237814e-29,NA,NA,2015.3349315068492,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,1.16237814e-29,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2015-04-30T00:00:00Z,0,1.16237814e-29,NA,NA,2015.4155251141551,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,1.16237814e-29,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
1800051808,1800537080,C,2015-05-31T00:00:00Z,0,9.963241200000001e-30,NA,NA,2015.501598173516,CA0104493,1800040114,EFF1,1800050950,A,COMBINED DISCHARGE 001 / MONTHLY,NA,1800360055,2010-06-17T00:00:00Z,2015-06-16T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,CN,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2010.5465753424658,2015.5438356164384,kg,kg,9.963241200000001e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
3600066700,3600604086,C,2015-06-30T00:00:00Z,0,6.6421608e-30,NA,NA,2015.5821917808219,CA0104493,3600044020,EFF1,3600055460,A,COMBINED DISCHARGE 001 / MONTHLY,NA,3600393262,2015-06-01T00:00:00Z,2020-05-31T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2015.5027397260274,2020.501598173516,kg,kg,6.6421608e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
3600066700,3600604086,C,2015-07-31T00:00:00Z,0,9.963241200000001e-30,NA,NA,2015.6682648401825,CA0104493,3600044020,EFF1,3600055460,A,COMBINED DISCHARGE 001 / MONTHLY,NA,3600393262,2015-06-01T00:00:00Z,2020-05-31T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2015.5027397260274,2020.501598173516,kg,kg,9.963241200000001e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
3600066700,3600604086,C,2015-08-31T00:00:00Z,0,8.302701e-30,NA,NA,2015.751598173516,CA0104493,3600044020,EFF1,3600055460,A,COMBINED DISCHARGE 001 / MONTHLY,NA,3600393262,2015-06-01T00:00:00Z,2020-05-31T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2015.5027397260274,2020.501598173516,kg,kg,8.302701e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
3600066700,3600604086,C,2015-09-30T00:00:00Z,0,6.6421608e-30,NA,NA,2015.8321917808219,CA0104493,3600044020,EFF1,3600055460,A,COMBINED DISCHARGE 001 / MONTHLY,NA,3600393262,2015-06-01T00:00:00Z,2020-05-31T00:00:00Z,50060,1,0.01,19,mg/L,19,mg/L,1.6605402e-29,MK,AVG,<=,ENF,RC,99/99,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2015.5027397260274,2020.501598173516,kg,kg,6.6421608e-30,1.6605402e-29,DMR,NA,NA,NA,NA,NA,NA,CA0104493|50060|1|EFF1|MK|mg/L|C
